%
% Comments go after a '%' sign.
%
%
% Relation: 18F0269
%
%
% Attributes: 8     Instances: 8820
%
%

@relation 18F0269

@attribute 'command' numeric
@attribute 'extradata' numeric
@attribute 'requirement' numeric
@attribute 'frame_window_start' numeric
@attribute 'frame_window_end' numeric
@attribute 'starting_frame' numeric
@attribute 'move' numeric
@attribute 'option' {'auto','manual'}

@data
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,865,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
32779,0,0,0,0,6,1380,'manual'
2,58,3624,1,32767,1,1473,'manual'
2,58,3627,1,32767,1,1473,'manual'
8,58,3630,1,32767,1,1468,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
0,2,3633,32,32767,32,2152,'auto'
32,57,0,1,10,1,2136,'manual'
32,56,0,1,31,1,2140,'manual'
32,2,0,32,32767,32,2152,'manual'
32768,59,0,0,0,0,2141,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,19,825,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
4,56,28,1,32767,1,2138,'manual'
0,2,3633,32,32767,32,2152,'auto'
32,57,0,1,10,1,2136,'manual'
32,56,0,1,31,1,2140,'manual'
32,2,0,32,32767,32,2152,'manual'
32768,59,0,0,0,0,2141,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,825,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
4,56,28,1,32767,1,2138,'manual'
0,2,3633,32,32767,32,2152,'auto'
32,57,0,1,10,1,2136,'manual'
32,2,0,32,32767,32,2152,'manual'
32768,59,0,0,0,0,2141,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,12,885,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
256,2,464,1,32767,1,59,'manual'
4,0,462,1,32767,1,1472,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
0,2,3633,32,32767,32,2152,'auto'
32,2,0,1,32767,1,2152,'manual'
32768,59,0,0,0,0,2141,'manual'
0,0,3571,1,1,1,32769,'auto'
0,22,3574,2,32767,2,32769,'auto'
32793,15,153,1,15,1,1854,'manual'
32792,13,155,1,15,1,566,'manual'
32794,15,155,1,15,1,566,'manual'
32795,15,155,1,15,1,566,'manual'
4611686061377060896,20,155,1,32767,1,566,'manual'
4611686057082093600,20,302,1,32767,9,566,'manual'
4611686044197191712,20,302,1,32767,9,566,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,825,'manual'
4611686031312289824,15,3579,1,32767,9,566,'manual'
4611686031312289824,0,155,1,32767,9,566,'manual'
4611686031312289824,0,157,1,32767,9,566,'manual'
4611686031312289888,15,153,1,32767,9,566,'manual'
4611686031312289824,13,163,1,32767,9,566,'manual'
4611686031312289824,15,147,1,32767,9,566,'manual'
4611686031312289888,15,161,1,32767,9,566,'manual'
4611686031312289824,13,1214,1,32767,9,566,'manual'
4611686031312289824,13,151,1,32767,9,566,'manual'
4611686031312289824,13,3581,1,32767,9,566,'manual'
4611686031312289824,13,3583,1,32767,9,566,'manual'
4611686031312289824,13,169,1,32767,9,566,'manual'
4611686031312289824,1,1234,1,32767,9,566,'manual'
4611686031312289824,1,1236,1,32767,9,566,'manual'
4611686031312289824,13,177,1,32767,9,566,'manual'
4611686031312289824,13,3585,1,32767,9,566,'manual'
4611686031312289824,13,171,1,32767,9,566,'manual'
4611686031312289824,13,235,1,32767,9,566,'manual'
4611686069966995488,13,202,1,32767,9,566,'manual'
4611686069966995488,13,204,1,32767,9,566,'manual'
4611686069966995488,13,3585,1,32767,9,566,'manual'
4611686069966995488,13,3587,1,32767,9,566,'manual'
4611686069966995488,2,155,1,32767,9,566,'manual'
4611686069966995488,15,157,1,32767,9,566,'manual'
4611686069966995488,15,227,1,32767,9,566,'manual'
4611686069966995488,15,229,1,32767,9,566,'manual'
4611686069966995488,0,198,1,32767,9,566,'manual'
4611686069966995488,15,3589,1,32767,9,566,'manual'
4611686069966995488,15,302,1,32767,9,566,'manual'
4611686069966995488,15,3591,1,32767,9,566,'manual'
4611686069966995488,15,181,1,32767,9,566,'manual'
4611686057082093568,13,153,1,32767,9,566,'manual'
4611686057082093600,13,159,1,32767,9,566,'manual'
4611686057082093600,13,181,1,32767,9,566,'manual'
4611686044197191712,13,181,1,32767,9,566,'manual'
4611686057082093600,13,183,1,32767,9,566,'manual'
4611686044197191712,13,183,1,32767,9,566,'manual'
4611686044197191712,13,1216,1,32767,9,566,'manual'
4611686044197191712,13,3593,1,32767,9,566,'manual'
4611686069966995488,20,1208,1,32767,1,1623,'manual'
4611686069966995488,20,1211,1,32767,1,1692,'manual'
4611686069966995488,20,3596,1,32767,1,1623,'manual'
4611686069966995488,20,3599,1,32767,1,1692,'manual'
4611686031312289824,13,0,1,32767,1,1714,'manual'
4611686069966995488,13,0,1,32767,1,1623,'manual'
4611686022722355232,15,153,1,32767,9,566,'manual'
4611686022722355232,15,187,1,32767,9,566,'manual'
4611686022722355232,15,302,1,32767,9,566,'manual'
4611686022722355232,15,198,1,32767,9,566,'manual'
4611686022722355232,13,149,1,32767,9,566,'manual'
4611686022722355232,15,165,1,32767,9,566,'manual'
4611686022722355232,15,225,1,32767,9,566,'manual'
4611686022722355232,15,235,1,32767,9,566,'manual'
4611686022722355232,15,229,1,32767,9,566,'manual'
4611686027017322528,1,159,1,32767,9,566,'manual'
4611686027017322528,15,181,1,32767,9,566,'manual'
4611686027017322528,15,183,1,32767,9,566,'manual'
4611686027017322528,15,3602,1,32767,9,566,'manual'
4611686027017322528,15,153,1,32767,9,566,'manual'
4611686027017322528,15,155,1,32767,9,566,'manual'
4611686027017322528,15,157,1,32767,9,566,'manual'
4611686027017322528,15,187,1,32767,9,566,'manual'
4611686027017322528,15,147,1,32767,9,566,'manual'
4611686027017322528,15,302,1,32767,9,566,'manual'
4611686027017322528,15,227,1,32767,9,566,'manual'
4611686027017322528,15,229,1,32767,9,566,'manual'
4611686027017322528,15,202,1,32767,5,566,'manual'
4611686027017322528,15,204,1,32767,5,566,'manual'
4611686027017322528,15,198,1,32767,9,566,'manual'
4611686027017322528,15,308,1,32767,9,566,'manual'
4611686027017322528,15,177,1,32767,9,566,'manual'
4611686027017322528,15,161,1,32767,9,566,'manual'
4611686027017322528,15,225,1,32767,9,566,'manual'
4611686027017322528,15,235,1,32767,9,566,'manual'
4611686027017322528,15,3604,1,32767,9,566,'manual'
4611686027017322528,15,3606,1,32767,9,566,'manual'
4611686027017322528,15,1214,1,32767,9,566,'manual'
4611686027017322528,15,3608,1,32767,9,566,'manual'
4611686027017322528,15,145,1,32767,9,566,'manual'
4611686027017322528,15,167,1,32767,9,566,'manual'
4611686027017322528,15,3610,1,32767,9,566,'manual'
4611686027017322528,15,3612,1,32767,9,566,'manual'
4611686027017322528,15,179,1,32767,9,566,'manual'
4611686027017322528,15,189,1,32767,9,566,'manual'
4611686027017322528,15,194,1,32767,9,566,'manual'
4611686027017322528,15,1111,1,32767,9,566,'manual'
4611686027017322528,15,1216,1,32767,9,566,'manual'
4611686035607257120,15,149,1,32767,8,566,'manual'
4611686035607257120,15,169,1,32767,9,566,'manual'
4611686035607257120,15,227,1,32767,9,566,'manual'
4611686035607257120,15,229,1,32767,9,566,'manual'
4611686035607257120,15,147,1,32767,9,566,'manual'
4611686035607257120,15,196,1,32767,9,566,'manual'
4611686035607257120,15,200,1,32767,9,566,'manual'
4611686035607257120,15,3591,1,32767,9,566,'manual'
4611686035607257120,15,3589,1,32767,9,566,'manual'
4611686035607257120,15,1214,1,32767,9,566,'manual'
4611686035607257120,15,161,1,32767,9,566,'manual'
4611686035607257120,15,173,1,32767,9,566,'manual'
4611686035607257120,15,163,1,32767,8,566,'manual'
4611686035607257120,15,181,1,32767,9,566,'manual'
4611686035607257120,15,183,1,32767,9,566,'manual'
4611686035607257120,15,223,1,32767,8,566,'manual'
4611686052787126318,13,153,1,32767,9,566,'manual'
4611686052787126304,15,198,1,32767,9,566,'manual'
4611686052787126304,15,306,1,32767,9,566,'manual'
4611686052787126304,15,308,1,32767,9,566,'manual'
4611686052787126304,15,3591,1,32767,9,566,'manual'
4611686052787126304,15,147,1,32767,9,566,'manual'
4611686052787126304,15,196,1,32767,9,566,'manual'
4611686052787126304,15,200,1,32767,9,566,'manual'
4611686052787126304,15,3614,1,32767,9,566,'manual'
4611686052787126304,15,3616,1,32767,9,566,'manual'
4611686052787126304,15,163,1,32767,9,566,'manual'
4611686052787126304,15,3579,1,32767,9,566,'manual'
4611686052787126304,15,3618,1,32767,9,566,'manual'
4611686052787126304,15,3620,1,32767,9,566,'manual'
4611686052787126304,15,157,1,32767,9,566,'manual'
4611686052787126304,15,159,1,32767,9,566,'manual'
4611686052787126304,15,181,1,32767,9,566,'manual'
4611686052787126304,15,227,1,32767,9,566,'manual'
4611686052787126304,15,183,1,32767,9,566,'manual'
4611686052787126304,15,302,1,32767,9,566,'manual'
4611686052787126304,15,177,1,32767,9,566,'manual'
4611686052787126304,15,175,1,32767,9,566,'manual'
4611686052787126304,15,3610,1,32767,9,566,'manual'
4611686052787126304,15,3612,1,32767,9,566,'manual'
4611686052787126304,15,304,1,32767,9,566,'manual'
4611686052787126304,15,194,1,32767,9,566,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
512,2,0,1,32767,1,61,'manual'
128,2,0,1,32767,1,62,'manual'
256,56,30,1,12,1,2145,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
4,56,28,1,12,1,2144,'manual'
4,57,0,1,26,1,2143,'manual'
4,0,0,27,32767,27,1472,'manual'
32768,0,0,27,32767,27,32769,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,865,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
512,2,0,1,32767,1,61,'manual'
128,2,0,1,32767,1,62,'manual'
2,58,3624,1,32767,1,1473,'manual'
2,58,3627,1,32767,1,1473,'manual'
8,58,3630,1,32767,1,1468,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
32768,0,0,27,32767,27,32769,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,865,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
32779,0,0,0,0,6,1380,'manual'
2,58,3624,1,32767,1,1473,'manual'
2,58,3627,1,32767,1,1473,'manual'
8,58,3630,1,32767,1,1468,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
0,2,3633,32,32767,32,2153,'auto'
32,57,0,1,10,1,2142,'manual'
32,56,0,1,31,1,2146,'manual'
32,2,0,32,32767,32,2153,'manual'
32768,59,0,0,0,0,2147,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,19,825,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
4,56,28,1,32767,1,2144,'manual'
0,2,3633,32,32767,32,2153,'auto'
32,57,0,1,10,1,2142,'manual'
32,56,0,1,31,1,2146,'manual'
32,2,0,32,32767,32,2153,'manual'
32768,59,0,0,0,0,2147,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,825,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
4,56,28,1,32767,1,2144,'manual'
0,2,3633,32,32767,32,2153,'auto'
32,57,0,1,10,1,2142,'manual'
32,2,0,32,32767,32,2153,'manual'
32768,59,0,0,0,0,2147,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,12,885,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
256,2,462,1,32767,1,59,'manual'
4,0,464,1,32767,1,1472,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
32,2,0,1,32767,1,2153,'manual'
32768,59,0,0,0,0,2147,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,12,885,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
256,2,462,1,32767,1,59,'manual'
4,0,464,1,32767,1,1472,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
32768,59,0,0,0,0,2149,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,12,885,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
256,2,462,1,32767,1,59,'manual'
4,0,464,1,32767,1,1472,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
32768,59,0,0,0,0,2147,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,12,885,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
256,2,464,1,32767,1,59,'manual'
4,0,462,1,32767,1,1472,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
32768,59,0,0,0,0,2151,'manual'
32779,0,0,0,0,143,1546,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
32779,0,0,0,0,25,761,'manual'
32779,0,0,0,0,12,885,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32779,0,0,0,0,6,940,'manual'
32769,2,0,1,32767,1,1443,'manual'
32770,2,3622,1,32767,1,1450,'manual'
32770,2,0,1,32767,1,1448,'manual'
256,2,464,1,32767,1,59,'manual'
4,0,462,1,32767,1,1472,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,7,1272,'manual'
32768,59,0,0,0,0,2141,'manual'
0,20,2023,1,32767,5,1441,'auto'
0,13,2027,1,32767,5,1539,'auto'
0,20,2031,1,32767,5,1441,'auto'
0,15,2034,1,32767,5,1696,'auto'
0,13,2037,1,32767,5,1623,'auto'
32779,0,0,0,0,143,1546,'manual'
32809,15,0,1,32767,1,1853,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
4611686044197191688,13,0,1,32767,1,1851,'manual'
4611686031312290304,13,0,1,32767,1,1854,'manual'
33023,0,0,1,32767,1,1720,'manual'
33024,0,0,1,32767,1,1766,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,825,'manual'
4611686052787126336,0,0,1,32767,1,1810,'manual'
4611686035607257104,13,0,1,32767,1,1803,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32769,20,0,1,32767,1,1443,'manual'
32770,20,2040,1,32767,1,1450,'manual'
32770,20,2043,1,32767,1,1448,'manual'
32779,0,0,0,0,8,1254,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,8,1366,'manual'
32779,0,0,0,0,6,940,'manual'
256,19,440,10,32767,10,2136,'manual'
256,19,437,1,32767,1,2142,'manual'
4,19,437,10,32767,10,2136,'manual'
4,19,440,1,32767,1,2142,'manual'
4,0,0,1,32767,1,1472,'manual'
32768,0,0,0,0,0,32769,'manual'
0,20,2023,1,32767,5,1441,'auto'
0,13,2027,1,32767,5,1539,'auto'
0,20,2031,1,32767,5,1441,'auto'
0,15,2034,1,32767,5,1696,'auto'
0,13,2037,1,32767,5,1623,'auto'
32779,0,0,0,0,143,1546,'manual'
32809,15,0,1,32767,1,1853,'manual'
32779,0,0,0,0,113,0,'manual'
32779,0,0,0,0,52,320,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,1,1441,'manual'
4611686027017322496,15,1124,1,32767,1,1696,'manual'
4611686035607257088,20,1131,1,32767,1,1441,'manual'
4611686052787126272,13,1138,1,32767,1,1623,'manual'
4611686022722355200,20,1145,1,32767,1,1441,'manual'
4611686027017322496,13,1151,1,32767,1,1539,'manual'
4611686044197191688,13,0,1,32767,1,1851,'manual'
4611686031312290304,13,0,1,32767,1,1854,'manual'
33023,0,0,1,32767,1,1720,'manual'
33024,0,0,1,32767,1,1766,'manual'
32779,0,0,0,0,93,595,'manual'
32779,0,0,0,0,19,825,'manual'
4611686052787126336,0,0,1,32767,1,1810,'manual'
4611686035607257104,13,0,1,32767,1,1803,'manual'
32779,0,0,0,0,20,898,'manual'
32779,0,0,0,0,6,1332,'manual'
32769,20,0,1,32767,1,1443,'manual'
32770,20,2040,1,32767,1,1450,'manual'
32770,20,2043,1,32767,1,1448,'manual'
32779,0,0,0,0,8,1254,'manual'
16,20,0,1,32767,1,1445,'manual'
64,20,0,1,32767,1,1441,'manual'
32779,0,0,0,0,8,1366,'manual'
32779,0,0,0,0,6,940,'manual'
256,19,437,10,32767,10,2142,'manual'
256,19,440,1,32767,1,2136,'manual'
4,19,440,10,32767,10,2142,'manual'
4,19,437,1,32767,1,2136,'manual'
4,0,0,1,32767,1,1472,'manual'
32768,0,0,0,0,0,32769,'manual'
32779,0,0,0,0,99,220,'manual'
32779,0,0,0,0,51,475,'manual'
0,22,1113,1,32767,1,32769,'auto'
4611686022722355200,20,1117,1,32767,9,1441,'manual'
4611686027017322496,15,1124,1,32767,9,1696,'manual'
4611686035607257088,20,1131,1,32767,9,1441,'manual'
4611686052787126272,13,1138,1,32767,9,1623,'manual'
